Número de Autorización;Fecha de Transacción;Descripción;Valor Original;Tasa Pactada;Tasa EA Facturada;Cargos y Abonos;Saldo a Diferir;Cuotas
57857;2022-10-27;Museo;172924.1;0.014584673410574789;0.03792557130193134;172924.1;0;1/1
27141;2021-09-11;Electrónica;278797.74;0.014089440636286588;0.0013804762611538824;278797.74;0;1/1
23350;2023-04-13;Estilista / Peluquería;262341.61;0.024691210040964563;0.014359819594816737;262341.61;0;1/1
67203;2024-07-15;Perfumería;187016.07;0.01779639832602535;0.0010907059641118355;187016.07;0;1/1
69051;2025-03-02;Bar;134935.77;0.0031501829351012933;0.00922746428450076;134935.77;0;1/1
28796;2022-07-22;Colegio;187672.4;0.019081262561386057;0.010320682365146445;187672.4;0;1/1
26238;2020-12-03;Accesorios;403991.65;0.008434493007411548;0.032000824829967904;403991.65;0;1/1
39121;2020-02-20;Pago de Servicios (Luz);299279.15;0.02308328125327068;0.004833897858055298;299279.15;0;1/1
79851;2025-01-14;Clínicas;466960.55;0.005358980111809635;0.010537674537014343;466960.55;0;1/1
92739;2021-04-04;Escuelas de Idiomas;74808.59;0.02885739178672508;0.02764020011352067;74808.59;0;1/1
65549;2024-03-24;Tienda de Manualidades;400788.86;0.013906848139250642;0.011443985581135468;400788.86;0;1/1
46780;2022-03-17;Pastelería;245583.11;0.028373309050675144;0.0017897454046351857;245583.11;0;1/1
18093;2020-02-20;Panadería;310243.78;0.02183482556283378;0.011024610932574902;310243.78;0;1/1
51758;2023-05-08;Zapatería;211743.46;0.00831196265051767;0.002564346974256546;211743.46;0;1/1
59730;2022-11-20;Revistas;159755.64;0.014702654638651906;0.02605754204231857;159755.64;0;1/1
13149;2022-08-21;Seguros de Vida;101335.2;0.029880017030481446;0.03210457669731864;101335.2;0;1/1
88186;2022-04-11;Imprenta;219092.34;0.024128926353696522;0.02857958424677274;219092.34;0;1/1
36514;2022-08-25;Papelería;139231.19;0.011883773898035136;0.03335311072697965;139231.19;0;1/1
65306;2021-02-19;Taxi;455972.87;0.017687033875603424;0.030206826989560356;455972.87;0;1/1
62850;2020-07-23;Parque de Diversiones;409726.63;0.001391766650973285;0.03448915047779111;409726.63;0;1/1
30532;2023-05-01;Imprenta;408627.37;0.02623360791905214;0.033836077813712;408627.37;0;1/1
21714;2025-05-30;Museo;177322.15;0.014499720629514802;0.028414436449366504;177322.15;0;1/1
81545;2025-04-13;Pastelería;358359.88;0.004882076555180474;0.03954631328772946;358359.88;0;1/1
51585;2021-06-04;Relojería;146963.06;0.005893751567503362;0.01932329267404196;146963.06;0;1/1
43441;2022-02-11;Pago de Servicios (Teléfono);399293.38;0.025113331348737007;0.025907185249475374;399293.38;0;1/1
32420;2023-12-13;Bar;203383.21;0.019606752595569953;0.030550186812845537;203383.21;0;1/1
56037;2024-11-05;Imprenta;267475.83;0.005849075009699234;0.01030213588085247;267475.83;0;1/1
22861;2022-04-01;Laboratorios Médicos;57870.48;0.025756566186491556;0.018839430926073097;57870.48;0;1/1
54341;2025-01-25;Tienda de Deportes;375594.06;0.018415821487865167;0.02525988633369535;375594.06;0;1/1
10361;2024-07-08;Reparaciones del Hogar;92338.43;0.019430628744364825;0.005754675027598117;92338.43;0;1/1
73231;2021-01-04;Clínicas;128777.96;0.004628172862944995;0.020527114621047688;128777.96;0;1/1
63748;2022-06-21;Heladería;115683.51;0.015587485130612859;0.02378215521288273;115683.51;0;1/1
67256;2020-05-01;Cosméticos;51294.27;0.009926478185841282;0.03473057882809809;51294.27;0;1/1
14876;2021-03-19;Pastelería;474050.98;0.012337177879968308;0.03250851189020726;474050.98;0;1/1
78063;2024-12-09;Escuelas de Idiomas;481418.47;0.02337307046500856;0.029602842899331527;481418.47;0;1/1
75662;2024-12-01;Apps de Productividad;207579.58;0.011660852463617123;0.002035230375944326;207579.58;0;1/1
90775;2021-03-18;Mueblería;110485.4;0.026166029990970997;0.013553443446694402;110485.4;0;1/1
17944;2020-06-05;Electrónica;461583.63;0.021228924061454706;0.0349309436382627;461583.63;0;1/1
80834;2020-11-14;Bar;482901.45;0.0027809738352541635;0.011472731310918399;482901.45;0;1/1
17273;2021-06-20;Marketplace (Amazon, eBay);93720.31;0.02223483606095979;0.03225873499510657;93720.31;0;1/1
36431;2022-07-18;Seguros de Vida;314969.88;0.014134853937265601;0.002912179038375391;314969.88;0;1/1
12098;2025-07-13;Estacionamiento;406581.96;0.02112364707165162;0.012335862976860085;406581.96;0;1/1
84132;2022-02-06;Gimnasio Virtual;488075.01;0.011729369613840052;0.006021896230266908;488075.01;0;1/1
78837;2023-03-14;Transporte Público;244596.66;0.029857466757144183;0.03660356694024758;244596.66;0;1/1
75347;2024-01-23;Seguros de Salud;116922.66;0.02842530539220089;0.025924334090364792;116922.66;0;1/1
86329;2021-09-21;Uber/Didi/Cabify;81429.61;0.015641013767663157;0.018299488799001312;81429.61;0;1/1
85789;2023-06-13;Software;252723.86;0.011662886129495538;0.018502964427667273;252723.86;0;1/1
92839;2025-01-01;Pago de Servicios (Gas);455378.71;0.0002577385416009337;0.02715102475936553;455378.71;0;1/1
46266;2020-10-23;Conciertos/Eventos;450861.9;0.018100052118264473;0.029007116575398197;450861.9;0;1/1
42437;2020-08-08;Colegio;180242.38;0.00512626996939582;0.020415877372697552;180242.38;0;1/1
97192;2022-05-08;Accesorios;267380.92;0.016974221391052532;0.018845091259156167;267380.92;0;1/1
75224;2021-11-01;Cursos Online;68031.02;0.027029641131819673;0.02574262509464631;68031.02;0;1/1
83357;2023-08-17;Transporte Público;323892.04;0.00037173139114045074;0.026049606699855517;323892.04;0;1/1
10150;2025-06-13;Tienda de Deportes;229259.03;0.016193568531661193;0.021095286077381214;229259.03;0;1/1
91713;2024-07-23;Marketplace Local;405667.24;0.013181162356339976;0.0251857996504615;405667.24;0;1/1
58584;2025-05-31;Cosméticos;479406.51;0.013734771798791106;0.0376173246918615;479406.51;0;1/1
13401;2024-02-19;Accesorios;308747.36;0.0016569427629901023;0.029175765951801155;308747.36;0;1/1
41501;2024-01-03;Apps de Salud;335958.66;0.022974702658170622;0.015232241027645452;335958.66;0;1/1
91277;2024-05-18;Heladería;270792.61;0.019349224232810717;0.0033346896379668413;270792.61;0;1/1
96777;2021-01-25;Videojuegos;192145.02;0.003125648373036719;0.005053265293019984;192145.02;0;1/1
73299;2023-07-25;Guardería;39643.69;0.013748063130242634;0.014543033094717805;39643.69;0;1/1
16966;2021-05-19;Tienda de Moda;401943.68;0.008036236678333702;0.0034649215753192932;401943.68;0;1/1
94555;2020-10-15;Heladería;284115.43;0.0056013612028380086;0.015438844703777703;284115.43;0;1/1
56100;2023-04-13;Cursos Online;110216.55;0.01871125973652489;0.009825711577998702;110216.55;0;1/1
23384;2023-07-22;Dentista;75847.33;0.005121462384939219;0.004112762049120651;75847.33;0;1/1
87083;2022-06-02;Tienda de Instrumentos Musicales;61010.2;0.021651777673584248;0.032912918156442476;61010.2;0;1/1
57077;2024-12-12;Fotografía;74559.67;0.001349725293224071;0.018294086273679056;74559.67;0;1/1
37515;2021-10-10;Bar;266437.61;0.01941961984285149;0.038369668558885565;266437.61;0;1/1
36997;2020-06-06;Panadería;79556.5;0.011233626126893052;0.0008880797633899552;79556.5;0;1/1
48502;2024-07-21;Veterinaria;156849.03;0.01616762270286137;0.002014687198517491;156849.03;0;1/1
91098;2022-09-18;Electrónica;123345.17;0.010376912151868303;0.009910197550991753;123345.17;0;1/1
39955;2021-02-04;Colegio;371537.7;0.027251555732433954;0.03461558539882529;371537.7;0;1/1
42806;2021-12-21;Perfumería;201514.33;0.02552922256309486;0.010114879824074649;201514.33;0;1/1
21585;2022-09-29;Tienda de Moda;241511.92;0.029326014937946093;0.039656872574426474;241511.92;0;1/1
98675;2021-12-05;Psicólogo;252458.75;0.021231966813385593;0.03923328080792407;252458.75;0;1/1
44557;2022-01-30;Transporte Público;488724.03;0.023320376953924856;0.012167788177800882;488724.03;0;1/1
87804;2023-04-22;Tienda de Moda;139844.83;0.009277657176668936;0.029630168846756625;139844.83;0;1/1
22614;2020-12-13;Nutricionista;373484.2;0.01378165171440988;0.02005729708461347;373484.2;0;1/1
60225;2023-07-13;Escuelas de Idiomas;366085.66;0.008994247942492725;0.03198924181128468;366085.66;0;1/1
71570;2021-07-29;Perfumería;231614.6;0.026198181987742163;0.018979356231870942;231614.6;0;1/1
11049;2023-10-18;Cine;33031.35;0.009269695194773612;0.0017536034415908742;33031.35;0;1/1
94916;2021-12-20;Tienda de Electrodomésticos;336499.82;0.009712661227275906;5.0844449877383017e-05;336499.82;0;1/1
48492;2024-11-07;Libros Digitales;281845.16;0.02504479250504366;0.01747947567428724;281845.16;0;1/1
34589;2022-04-12;Bolsos y Carteras;382759.24;0.019385345134896526;0.005468270875853629;382759.24;0;1/1
16181;2022-04-21;Tienda de Manualidades;26366.5;0.006787848472491088;0.017400555373612795;26366.5;0;1/1
85490;2020-02-24;Pinturas;217374.93;0.022490618518005552;0.015872335925472353;217374.93;0;1/1
27139;2025-07-16;Tienda de Ropa;451520.21;0.008802970094259522;0.0036000692675267135;451520.21;0;1/1
14299;2021-08-11;Estilista / Peluquería;264945.56;0.004053013791404615;0.02295849823649371;264945.56;0;1/1
87811;2021-07-21;Librería;23828.74;0.018671142043948995;0.0002816029238915618;23828.74;0;1/1
19397;2023-06-24;Universidad;382336.23;0.009180924124324712;0.0053141118461390935;382336.23;0;1/1
88163;2024-10-23;Escuelas de Idiomas;418168.65;0.029477395516144606;0.01435945620774612;418168.65;0;1/1
69025;2020-10-06;Spa;445979.77;0.021584181734034872;0.03210290817512284;445979.77;0;1/1
88205;2024-03-14;Consolas;407977.99;0.003862515518768914;0.00999093222074587;407977.99;0;1/1
36645;2020-06-23;Entrenador Personal;263515.16;0.016813862826668986;0.0022094249961157296;263515.16;0;1/1
43989;2024-04-26;Gimnasio Virtual;437323.88;0.022695358412942887;0.008979834027815433;437323.88;0;1/1
16606;2021-04-23;Museo;238821.02;0.00044959763009614793;0.020975419864882307;238821.02;0;1/1
84250;2021-11-04;Electricista;121083.02;0.020096254934348367;0.038347112694237996;121083.02;0;1/1
47201;2022-11-13;Tienda de Instrumentos Musicales;82623.48;0.016680598367319284;0.021248120772336253;82623.48;0;1/1
88928;2023-07-11;Restaurante;67004.44;0.005782065314396734;0.0024836443468081184;67004.44;0;1/1
89126;2024-02-08;Joyería;196558.05;0.0072629373708327;0.02098124738871494;196558.05;0;1/1
45171;2024-02-20;Accesorios de Celulares;492135.56;0.01101466661189105;0.018044795691254136;492135.56;0;1/1
38381;2021-05-19;Librería;76357.94;0.008567940822821918;0.014613566852905123;76357.94;0;1/1
56488;2020-05-18;Escuelas de Baile;113747.83;0.002645083493988858;0.03483986594459437;113747.83;0;1/1
86069;2023-11-28;Clínicas;479510.27;0.011761009966884308;0.025034796250724828;479510.27;0;1/1
98352;2021-10-15;Licorería;79796.85;0.01691125871768459;0.0005500110983537487;79796.85;0;1/1
95989;2024-03-24;Marketplace (Amazon, eBay);181187.27;0.008405300311316088;0.030326407730982902;181187.27;0;1/1
92187;2022-08-17;Electrónica;388483.29;0.016955892034820477;0.019448582123364307;388483.29;0;1/1
99974;2025-07-09;Tienda de Moda;409438.29;0.007255711984901752;0.00811378733098298;409438.29;0;1/1
77855;2021-09-09;Zapatería;112952.68;0.026101986657874318;0.017135757221754356;112952.68;0;1/1
11546;2021-06-26;Heladería;69104.56;0.011247786342366931;0.037524690274480896;69104.56;0;1/1
36242;2020-11-15;Relojería;254784.24;0.027842864036775907;0.027848806347512724;254784.24;0;1/1
18242;2024-05-01;Dietas Online;278093.29;0.021013150498441817;0.03789687367905526;278093.29;0;1/1
81584;2022-01-20;Bolsos y Carteras;21171.1;0.010796716062393416;0.02130094010281482;21171.1;0;1/1
85024;2025-03-21;Marketplace (Amazon, eBay);446184.29;0.021706579133072543;0.019823728640348086;446184.29;0;1/1
27373;2022-06-23;Ajuste Banco;227274.99;0.011560348415454827;0.008768405555502734;227274.99;0;1/1
62239;2023-07-03;Agencia de Viajes;463504.47;0.02761446029981845;0.034165009534061895;463504.47;0;1/1
29098;2020-08-18;Museo;131276.44;0.019496118754142665;0.019847038162183674;131276.44;0;1/1
34992;2020-01-02;Tienda de Instrumentos Musicales;28566.04;0.004299286473886559;0.01411829499025028;28566.04;0;1/1
87026;2020-05-26;SUPERMERCADO;421780.26;0.0007151197303718615;0.022123261386790306;421780.26;0;1/1
19760;2020-08-11;Uber/Didi/Cabify;240242.89;0.017004474393023286;0.007790094710442253;240242.89;0;1/1
96716;2023-10-07;Conciertos/Eventos;387571.46;0.004152388755648392;0.005201368808578466;387571.46;0;1/1
23748;2024-10-08;Tienda de Manualidades;254997.95;0.021550083886423006;0.011513512177045153;254997.95;0;1/1
80042;2022-11-30;Celulares;69793.75;0.009286381830988573;0.03395611742561819;69793.75;0;1/1
59519;2024-07-24;Pago de Servicios (Internet);405302.71;0.009313728952764336;0.02592640577718828;405302.71;0;1/1
14516;2025-06-23;Gimnasio Virtual;467579.19;0.0059593816726909955;0.010927473652160954;467579.19;0;1/1
72634;2021-10-22;Tienda de Electrodomésticos;396710.75;0.01636021654314404;0.02601404668730107;396710.75;0;1/1
65089;2024-07-05;Revistas;409608.03;0.014828238312293218;0.01957703096120506;409608.03;0;1/1
75779;2023-08-05;Dietas Online;26603.85;0.0013485833329566598;0.015662243882216226;26603.85;0;1/1
86091;2022-07-06;Transporte Público;179928.64;0.026721812287208435;0.03795529085785624;179928.64;0;1/1
11493;2024-01-30;Tienda de Juguetes;181258.28;0.027140571361763243;0.019101092178009746;181258.28;0;1/1
26502;2022-06-27;Decoración;312597.1;0.017339075433428483;0.01795175504037075;312597.1;0;1/1
64735;2024-06-30;Spa;404873.83;0.026143226646206375;0.018340428901051004;404873.83;0;1/1
59254;2022-07-10;Reparaciones del Hogar;451807.77;0.020293252547900705;0.034707659293368574;451807.77;0;1/1
36293;2024-08-12;Consolas;436160.01;0.013513303033047402;0.024329717870989427;436160.01;0;1/1
50106;2022-07-25;Gimnasio Virtual;469447.45;0.010733000754146248;0.027188569135631863;469447.45;0;1/1
97073;2025-07-22;Floristería;307535.02;0.022558128650728315;0.001227907175274532;307535.02;0;1/1
99820;2022-03-26;Restaurante;100129.55;0.012992769831369553;0.01506293930901462;100129.55;0;1/1
21138;2025-08-10;Apps de Salud;383274.72;0.0207099544370565;0.0018007739161307868;383274.72;0;1/1
81503;2024-02-15;Panadería;204609.28;0.01674955080682563;0.02478171063139012;204609.28;0;1/1
47354;2020-10-15;Pago de Servicios (Teléfono);128585.49;0.022723359947904462;0.028383310134743784;128585.49;0;1/1
94297;2023-11-25;Pastelería;177027.92;0.000937891767090242;0.01366887312353386;177027.92;0;1/1
74489;2023-11-01;Libros Digitales;27956.14;0.006893499428789378;0.03296037222659397;27956.14;0;1/1
50777;2025-05-12;Marketplace Local;324595.23;0.007008212549817754;0.007392136782734475;324595.23;0;1/1
65202;2020-03-22;Pago de Servicios (Gas);68455.41;0.0014646634559850958;0.00673191801484168;68455.41;0;1/1
77030;2022-02-19;Ferretería;163466.39;0.015132769889844635;0.014875745718450642;163466.39;0;1/1
86504;2024-07-27;Suscripción Apps;455132.16;0.02234109736703889;0.02065229252443445;455132.16;0;1/1
23474;2024-08-23;Periódicos;275113.54;0.012227855932567184;0.006428982140292887;275113.54;0;1/1
23811;2023-01-05;Tienda de Electrodomésticos;454812.9;0.010799534625986701;0.03862086612189531;454812.9;0;1/1
46109;2024-11-03;Escuelas de Baile;38585.75;0.009159196870548537;0.007756969601678789;38585.75;0;1/1
66423;2023-01-20;Alquiler de Vivienda;404828.69;0.0026872583951782314;0.03859484569294966;404828.69;0;1/1
91131;2024-09-15;Nutricionista;341049.71;0.028115365564858295;0.01694820808890601;341049.71;0;1/1
85736;2024-07-01;Marketplace (Amazon, eBay);202412.27;0.006588019103467345;0.016350944925156163;202412.27;0;1/1
71316;2021-07-08;Tienda de Mascotas;129005.71;0.005122903229204365;0.01121290848949295;129005.71;0;1/1
40507;2020-01-13;Consolas;376864.33;0.016328461565208625;0.015275026720020133;376864.33;0;1/1
80340;2022-04-04;Apps de Salud;428086.57;0.007767625165095312;0.01947364432332515;428086.57;0;1/1
27981;2022-12-21;Gimnasio Virtual;452364.22;0.01502730293357317;0.022315950859128474;452364.22;0;1/1
89187;2021-05-02;Veterinaria;446577.06;0.021324788006227682;0.004102790279700929;446577.06;0;1/1
65298;2022-10-28;Ajuste Banco;449789.06;0.02375132447652348;0.015382830261074681;449789.06;0;1/1
27394;2020-05-20;Tienda de Manualidades;285280.08;0.00755632321399726;0.0032848684141748886;285280.08;0;1/1
13149;2024-09-04;Celulares;80400.17;0.012130608922758091;0.008873719452133253;80400.17;0;1/1
85046;2020-10-03;Cafetería;158607.88;0.006816147467177558;0.02025503620649167;158607.88;0;1/1
81606;2024-08-01;Tienda de Ropa;37745.79;0.001030574863357423;0.028336185709666242;37745.79;0;1/1
14364;2020-09-14;SUPERMERCADO;317834.64;0.010077083168029353;0.03442901568474374;317834.64;0;1/1
89177;2021-03-07;Floristería;307937.99;0.019992831875412637;0.02111915486016039;307937.99;0;1/1
82006;2020-12-15;Seguros de Salud;303702.6;0.022730208952362618;0.029886785732243723;303702.6;0;1/1
30316;2022-12-19;Librería;496596.35;2.683934877283578e-05;0.029224068389410402;496596.35;0;1/1
35735;2020-02-23;Pago de Servicios (Teléfono);420871.81;0.0031470895610910096;0.0012464829180848813;420871.81;0;1/1
44509;2023-03-28;Tienda de Juguetes;402034.11;0.0074514742188229455;0.01701016815664647;402034.11;0;1/1
23748;2022-06-05;Apps de Salud;423453.82;0.0007745332420783146;0.0163943470798984;423453.82;0;1/1
42178;2025-05-31;Créditos Personales;352197.05;0.02704018758145882;0.033777596746264654;352197.05;0;1/1
44210;2023-03-05;Restaurante;377336.36;0.014568405231787089;0.005344476733438888;377336.36;0;1/1
40141;2024-11-09;Accesorios de Celulares;431263.0;0.01120309571382965;0.025844394041163194;431263.0;0;1/1
76027;2021-03-07;Librería;157802.45;0.0017377441457086284;0.010400067794659304;157802.45;0;1/1
78902;2021-04-16;Florería Online;488785.83;0.0015263577847843878;0.03487930540375414;488785.83;0;1/1
92715;2022-02-08;Tienda de Ropa;462442.92;0.02472089221993568;0.003345350718388214;462442.92;0;1/1
26153;2021-01-19;Gimnasio Virtual;88601.11;0.02533184037173839;0.017974271077919532;88601.11;0;1/1
83665;2021-08-23;Aerolínea;481770.41;0.0060864243073499875;0.028205244846398258;481770.41;0;1/1
92433;2024-12-27;Seguros de Salud;100641.43;0.0030271097419348725;0.026174777611662287;100641.43;0;1/1
91690;2020-02-06;Cafetería;484765.17;0.022349616025774052;0.012799410933846286;484765.17;0;1/1
10006;2021-08-09;Streaming (Netflix, Spotify);489873.45;0.00978151549260682;0.004447478459059005;489873.45;0;1/1
77120;2021-12-29;Clínicas;470353.75;0.006096666177966409;0.03510372195040763;470353.75;0;1/1
75956;2023-06-14;Seguros de Auto;437969.34;0.005469314983518108;0.036899608717424294;437969.34;0;1/1
18686;2021-07-03;Floristería;462012.98;0.01903082829410304;0.008225808731990992;462012.98;0;1/1
18961;2025-08-24;Gimnasio Virtual;479110.07;0.029665295631891585;0.01788321009059601;479110.07;0;1/1
97928;2023-09-15;Laboratorios Médicos;337727.8;0.0054506229537605155;0.03788329222317392;337727.8;0;1/1
40208;2021-06-12;Ferretería;269462.65;0.028919787988974776;0.0018942402673295744;269462.65;0;1/1
11430;2021-10-19;Pago de Servicios (Gas);499680.83;0.002230049612804432;0.01348833886570045;499680.83;0;1/1
